Easting,Northing,Elevation,Ag,Al,As,Au,B,Ba,Be,Bi,Ca,Cd,Ce,Co,Cr,Cs,Cu,Fe,Ga,Ge,Hf,Hg,In,K,La,Li,Mg,Mn,Mo,Na,Nb,Ni,P,Pb,Pd,Pt,Rb,Re,S,Sb,Sc,Se,Sn,Sr,Ta,Te,Th,Ti,Tl,U,V,W,Y,Zn,Zr
359.8648922,7284.874324,0.5,107,0.5,6.7,,,689,,0.11,2.3,0.46,,9.1,10.3,,20.22,1.76,1.6,,,40,,0.07,5,,1.26,518,0.83,0.006,,21.2,0.068,9.06,,,,,0.08,0.35,2.2,0.6,,38.1,,0.03,2.9,0.003,0.07,0.8,24,0.1,,79.9,
358.4457411,7285.438651,0.5,200,0.73,6.6,,,550.5,,0.16,0.96,1.25,,9.6,13.4,,26.52,1.88,2.2,,,74,,0.08,4.9,,0.55,534,0.94,0.004,,30.7,0.08,10.41,,,,,0.07,0.45,2.8,1.2,,26.3,,0.05,3,0.002,0.1,1.1,31,0.1,,111.1,
356.9692882,7284.856163,0.5,90,0.61,7.5,,,326,,0.11,1.67,0.32,,8.8,11.3,,14.91,1.86,1.8,,,47,,0.06,4.5,,0.94,493,0.67,0.006,,20.1,0.061,8.77,,,,,0.04,0.27,2.3,0.5,,23.5,,0.04,2.2,0.002,0.08,0.7,26,0.1,,72.8,
361.7285962,7289.187176,0.5,85,0.61,4.5,,,356.4,,0.09,0.26,0.25,,9.3,8.7,,9.33,1.66,1.7,,,46,,0.05,4.1,,0.19,434,0.49,0.002,,15.8,0.056,6.9,,,,,0.02,0.2,1.7,0.4,,15.5,,0.03,1.9,0.002,0.05,0.6,22,0.1,,74,
363.4482265,7213.69498,0.5,92,0.26,25.8,,,305.7,,0.11,13.59,1.36,,5.8,7,,17.75,1.77,0.8,,,14,,0.07,5.2,,5.65,408,18.1,0.011,,15.6,0.056,34.73,,,,,0.18,0.59,3.1,0.7,,128.2,,0.06,1.3,0.002,0.42,1.5,18,0.1,,291.2,
365.2749183,7217.457018,0.5,203,4.82,13.9,,,179.9,,0.26,6.1,3.18,,644.7,11.1,,95.94,2.93,2.2,,,85,,0.13,11.6,,2.45,7071,0.75,0.007,,907.1,0.03,68.43,,,,,0.37,0.42,8.5,2.7,,251.9,,0.05,2.4,0.002,0.08,2.1,17,0.1,,468.4,
369.8922788,7218.248724,0.5,105,0.67,7.8,,,122.4,,0.17,1.41,0.72,,10.5,11.1,,77.04,4.94,1.7,,,98,,0.06,4.2,,0.43,216,4.2,0.003,,23.5,0.056,16.07,,,,,1.56,0.52,2.5,2,,33.9,,0.03,2.2,0.001,0.28,2.2,23,0.1,,277.2,
364.4843687,7220.741366,0.5,31,0.33,16.9,,,54.5,,0.11,10.45,0.18,,7.5,7,,13.89,1.52,1.1,,,8,,0.06,4.8,,5.73,536,11.89,0.008,,11.5,0.036,19.33,,,,,0.04,0.2,2.3,0.4,,56.6,,0.04,1.6,0.002,0.15,1,13,0.1,,51.4,
362.634207,7217.051233,0.5,21,0.16,19.5,,,17.2,,0.05,15.63,0.15,,3.6,3.6,,7.19,1.1,0.4,,,5,,0.04,2.5,,9.15,427,11.72,0.013,,6.5,0.018,21.89,,,,,0.04,0.16,1.8,0.4,,62,,0.04,0.8,0.001,0.19,1.4,9,0.1,,45.5,
364.3239367,7221.020981,0.5,80,0.3,26.4,,,322.6,,0.22,2.84,0.91,,10.4,6,,46.08,2.68,0.7,,,62,,0.1,2.5,,1.57,229,12.97,0.007,,31.9,0.029,14.57,,,,,0.4,0.71,4.1,2.5,,46.8,,0.07,1.7,0.001,0.48,2.5,27,0.1,,116.3,
362.6997983,7222.691514,0.5,16,0.21,6.3,,,75.2,,0.08,15.75,0.18,,4.4,4.7,,7.41,0.76,0.7,,,10,,0.07,4.3,,7.02,193,1.33,0.007,,10.2,0.031,7.6,,,,,0.05,0.16,1.6,0.4,,78.6,,0.03,1.5,0.003,0.08,0.7,8,0.1,,43.1,
362.6949754,7223.044377,0.5,22,0.12,6.8,,,51.4,,0.06,16.77,0.23,,3.5,3.8,,6.81,0.61,0.3,,,7,,0.04,4,,7.61,150,1.74,0.009,,10.5,0.018,6.25,,,,,0.03,0.19,1.5,0.4,,81.9,,0.04,1.1,0.001,0.09,0.8,7,0.1,,33.3,
365.3484649,7222.873543,0.5,11,0.07,7.3,,,149.6,,0.05,17.78,0.09,,2.6,2.5,,5.28,0.46,0.2,,,5,,0.03,2.8,,8.2,110,0.9,0.009,,7.4,0.008,4.64,,,,,0.06,0.15,1.2,0.4,,62.7,,0.05,0.7,0.001,0.04,0.6,4,0.1,,18.1,
369.4927638,7223.957972,0.5,41,0.3,11.8,,,252,,0.08,15.96,0.18,,8.4,6.5,,19.4,1.19,0.8,,,17,,0.07,3.2,,7.36,257,1.8,0.009,,14.5,0.05,12.52,,,,,0.09,0.26,2.4,0.5,,105.3,,0.05,0.9,0.002,0.08,0.8,14,0.1,,42.5,
371.3519471,7222.547776,0.5,31,0.16,9.4,,,65.8,,0.02,18.55,0.06,,2.1,4.9,,4.27,0.49,0.5,,,35,,0.06,4.6,,8.36,134,1.62,0.01,,5.4,0.098,5.99,,,,,0.1,0.13,1.6,0.4,,135.7,,0.06,0.9,0.001,0.09,1.1,11,0.1,,13.3,
372.6770586,7223.462382,0.5,62,0.32,17.2,,,85.8,,0.18,8.07,0.1,,20.3,6,,65.05,3.28,0.8,,,38,,0.11,2,,4.54,763,2.82,0.007,,29.8,0.038,21.23,,,,,0.61,0.41,6.8,0.5,,52,,0.04,1.1,0.001,0.14,0.9,14,0.1,,37.7,
369.9636218,7226.115317,0.5,35,0.12,8.9,,,1184.2,,0.06,19.26,0.47,,4.6,3.7,,8.81,0.8,0.3,,,24,,0.04,3.2,,7.06,163,4.05,0.01,,21.2,0.014,12.08,,,,,0.08,0.37,1.8,0.8,,167.4,,0.06,1.1,0.001,0.19,1.2,13,0.1,,74.3,
386.6757984,7212.535722,0.5,30,0.18,8.7,,,911.8,,0.06,17.26,0.48,,5.1,4,,9.84,0.84,0.5,,,23,,0.04,3.3,,6.91,178,3.17,0.009,,17.5,0.02,9.08,,,,,0.07,0.41,1.5,0.6,,124.4,,0.05,1.1,0.001,0.14,1,12,0.1,,89.4,
388.9027493,7215.255962,0.5,55,0.4,11.1,,,307.4,,0.08,14.85,0.31,,15.7,7.1,,16.48,1.4,0.8,,,25,,0.05,3.2,,7.06,375,1.38,0.009,,17.6,0.031,25.73,,,,,0.06,0.29,2.4,0.4,,74.5,,0.03,0.9,0.002,0.06,1,12,0.1,,95.6,
386.9667854,7216.998788,0.5,28,0.28,12.4,,,212.5,,0.05,16.09,0.11,,34.9,3.2,,7.14,1.99,0.3,,,22,,0.03,3,,8.71,549,2.8,0.009,,30.8,0.034,11.91,,,,,0.06,0.19,1.5,0.6,,69.7,,0.04,0.7,0.001,0.14,2.5,6,0.1,,33.1,
382.4366621,7219.328723,0.5,48,0.61,11.1,,,267,,0.1,12.35,0.33,,9.6,9.7,,26.72,1.64,1.3,,,37,,0.07,3.4,,6.09,343,1.35,0.008,,17.7,0.029,16.4,,,,,0.09,0.29,3.2,0.4,,58.8,,0.04,1,0.002,0.09,0.6,17,0.1,,97.1,
381.6122093,7219.533289,0.5,40,0.66,9.1,,,751.2,,0.11,13.65,0.41,,9.6,11,,21.43,1.69,1.4,,,37,,0.06,3.8,,5.05,358,2.09,0.008,,17.4,0.056,15.11,,,,,0.13,0.36,2.8,0.5,,115.5,,0.03,1.8,0.002,0.11,0.9,17,0.1,,74.2,
380.110681,7216.496673,0.5,22,0.17,6.6,,,287.7,,0.04,19.73,0.26,,2.2,4,,5.99,0.51,0.4,,,16,,0.02,2.5,,8.43,122,1.22,0.006,,8.3,0.016,6.53,,,,,0.02,0.18,1.1,0.5,,118,,0.05,0.8,0.003,0.05,0.7,10,0.1,,53.4,
380.2127745,7216.212543,0.5,41,0.85,8.5,,,830.8,,0.16,9.54,0.37,,12.2,13,,26.38,2.32,2,,,33,,0.09,5.4,,3.88,471,1.95,0.01,,21.6,0.091,18.99,,,,,0.16,0.29,3.5,0.5,,91.5,,0.04,3,0.003,0.12,0.9,17,0.1,,78,
379.7944768,7213.25303,0.5,32,1.01,7.7,,,245.2,,0.21,4.97,0.09,,17.3,14.4,,25.29,2.75,2.5,,,27,,0.14,9.2,,2.66,665,0.74,0.012,,23.5,0.191,14.27,,,,,0.25,0.16,3.9,0.5,,54.3,,0.02,5.1,0.004,0.07,1,14,0.1,,49.9,
375.4747351,7211.256232,0.5,30,0.61,5.5,,,96.8,,0.17,4.82,0.13,,27.1,9.2,,18.16,2.05,1.5,,,8,,0.12,5.4,,2.45,1249,0.5,0.009,,32.3,0.049,14.78,,,,,0.13,0.09,2.8,0.4,,38.6,,0.02,3.6,0.003,0.07,0.6,8,0.1,,51.3,
369.3522592,7212.309629,0.5,617,0.95,9,,,344.3,,0.09,6.46,4.02,,5.6,23.6,,41.69,1.43,3.3,,,56,,0.21,10.4,,3.85,257,2.2,0.009,,25.9,0.11,18.55,,,,,0.1,2.49,3.1,3.2,,98.6,,0.05,1.6,0.008,0.21,1.4,138,0.1,,316,
370.9831464,7213.948957,0.5,69,0.7,8.1,,,66.3,,0.16,4.26,0.34,,10.5,11.4,,23.14,2.49,1.6,,,16,,0.14,5.6,,2.46,515,4.2,0.005,,20.3,0.059,25.7,,,,,0.06,0.21,3.8,0.6,,34.7,,0.03,2,0.002,0.12,0.6,19,0.1,,80.8,
374.2407213,7213.543933,0.5,76,0.86,8.8,,,346,,0.2,5.87,0.62,,15.8,14,,28.55,2.6,2.3,,,118,,0.09,6.1,,2.34,651,0.62,0.009,,24.3,0.085,64.04,,,,,0.18,0.51,3.4,0.4,,83.8,,0.02,3.9,0.003,0.07,0.6,13,0.1,,137,
374.221938,7216.74455,0.5,28,0.6,8.2,,,328.3,,0.16,12.32,0.23,,11.1,10.6,,20.66,1.94,1.3,,,17,,0.08,5.4,,1.93,412,1.8,0.006,,19.2,0.038,23.07,,,,,0.11,0.12,3.6,0.5,,214.4,,0.04,3.2,0.001,0.06,0.5,13,0.1,,64.8,
378.2164231,7220.50964,0.5,56,0.34,14.7,,,102.8,,0.06,13.76,0.16,,5.4,9.1,,13.65,1.37,1,,,69,,0.07,4.8,,7.07,287,2.54,0.01,,9.9,0.065,11.66,,,,,0.03,0.37,2.4,0.5,,91.6,,0.03,1.2,0.004,0.1,0.7,19,0.1,,30.2,
379.2620332,7223.514773,0.5,36,0.59,9,,,673.5,,0.09,14.39,0.33,,8.4,10.3,,19.3,1.51,1.3,,,25,,0.06,3.9,,5.69,353,1.68,0.008,,15.9,0.043,13.35,,,,,0.08,0.3,2.5,0.5,,106,,0.03,1.6,0.002,0.08,0.8,16,0.1,,62.3,
381.6646824,7221.261446,0.5,22,0.13,9.9,,,262.7,,0.03,18.77,0.09,,2.9,4.3,,5.61,0.51,0.4,,,10,,0.03,4,,9.5,175,1.65,0.012,,6.4,0.053,5.82,,,,,0.04,0.15,1.4,0.4,,84.9,,0.04,0.8,0.001,0.08,0.9,8,0.1,,10.9,
367.6258906,7229.440417,0.5,28,0.21,10,,,1067.8,,0.04,20.59,0.13,,3.5,5.1,,9.47,0.71,0.7,,,11,,0.08,3.4,,8.13,180,1.57,0.011,,7.2,0.036,12.4,,,,,0.12,0.2,1.8,0.2,,131.5,,0.05,1,0.001,0.08,0.9,12,0.1,,33.5,
361.5046899,7227.140716,0.5,21,0.11,6.6,,,28.7,,0.04,21.71,0.13,,2.6,3.6,,4.79,0.36,0.3,,,11,,0.04,2.8,,9.94,106,1.41,0.012,,8.4,0.01,5.04,,,,,0.03,0.13,1,0.3,,61.4,,0.04,0.7,0.001,0.08,1.1,7,0.1,,36.2,
362.2535184,7229.329889,0.5,21,0.17,9.5,,,730.4,,0.03,20.78,0.13,,3,4.4,,7.45,0.52,0.5,,,14,,0.04,1.9,,9.68,145,1.96,0.012,,7.2,0.015,11.03,,,,,0.04,0.18,1.1,0.2,,66.9,,0.02,0.4,0.002,0.07,0.7,12,0.1,,27,
363.554012,7231.328502,0.5,11,0.16,7,,,267.3,,0.02,21.92,0.05,,1.6,3.8,,3.04,0.32,0.5,,,7,,0.07,3,,9.3,124,1.03,0.012,,4.7,0.024,3.73,,,,,0.03,0.09,0.9,0.1,,117.7,,0.03,0.6,0.002,0.05,0.8,8,0.1,,10.7,
363.1764333,7235.89798,0.5,42,0.4,6.4,,,298.1,,0.17,0.17,0.05,,9.1,5.1,,19.39,1.71,1.2,,,10,,0.14,2.1,,0.2,486,0.45,0.004,,9.4,0.024,5.59,,,,,0.03,0.22,2.2,0.3,,8.2,,0.02,1.6,0.003,0.07,0.6,9,0.1,,9.8,
362.4784006,7235.321131,0.5,25,0.17,8.3,,,948,,0.02,19.27,0.05,,2.2,4.2,,4.24,0.43,0.5,,,9,,0.07,3.3,,8.96,179,1.21,0.016,,3.7,0.043,7.59,,,,,0.06,0.2,1.1,0.2,,139.3,,0.03,0.7,0.002,0.07,0.6,8,0.1,,12.5,
362.433018,7235.824324,0.5,48,0.36,8.9,,,679.6,,0.16,11.85,0.11,,16.9,5.4,,18.08,1.86,1.1,,,16,,0.09,3.3,,6.05,662,1.37,0.011,,15.3,0.032,19.5,,,,,0.08,0.33,2.5,0.2,,73.9,,0.03,1.5,0.001,0.07,0.8,10,0.1,,33.7,
364.7883259,7234.937232,0.5,82,0.66,9.1,,,381.9,,0.32,1.8,0.04,,16.2,8.5,,32.2,2.33,2.1,,,14,,0.19,3.2,,0.95,703,0.5,0.003,,17.2,0.032,19.69,,,,,0.17,0.29,3.4,0.3,,22.2,,0.02,2.9,0.005,0.12,0.9,12,0.1,,21.4,
367.9527044,7238.407391,0.5,40,0.5,7.5,,,130.6,,0.23,0.2,0.06,,13.6,5.9,,26.72,2.27,1.6,,,8,,0.14,2.7,,0.27,613,0.5,0.002,,13.8,0.024,7.38,,,,,0.07,0.25,2.6,0.3,,7.3,,0.02,2.2,0.004,0.08,0.8,11,0.1,,13.2,
372.2031909,7236.87091,0.5,63,0.73,7.3,,,138.8,,0.29,1.02,0.06,,12.4,9.2,,30.13,2.53,2.3,,,12,,0.23,3.9,,0.78,825,0.43,0.004,,14.2,0.035,13.81,,,,,0.04,0.28,3.8,0.3,,10,,0.02,2.9,0.006,0.11,0.8,14,0.1,,19.7,
367.9855451,7232.834393,0.5,38,0.57,6.5,,,164,,0.23,0.52,0.04,,11.1,7.1,,23.72,2.26,1.7,,,7,,0.16,2.6,,0.46,557,0.43,0.003,,12.5,0.028,8.35,,,,,0.04,0.23,2.8,0.2,,9.3,,0.02,2.5,0.005,0.09,0.7,12,0.1,,14.2,
370.2854406,7231.176995,0.5,49,0.67,7.2,,,144.2,,0.29,2.54,0.06,,18.7,8.7,,30.45,3.61,1.9,,,15,,0.15,3.2,,1.3,845,0.97,0.004,,16.8,0.028,15.04,,,,,0.05,0.32,3.9,0.3,,33.2,,0.03,2.5,0.003,0.09,0.8,15,0.1,,24,
389.8679106,7269.882575,0.5,78,1.21,8,,,285,,0.18,0.92,0.43,,15.1,19.9,,16.62,2.79,3.5,,,61,,0.12,7,,0.43,1332,0.8,0.006,,22.3,0.083,12.42,,,,,0.07,0.12,3.2,0.6,,23.7,,0.03,2.6,0.002,0.12,0.8,40,0.1,,145.7,
387.5293545,7276.490964,0.5,113,0.62,6.9,,,1142.6,,0.13,3.21,0.38,,10.4,12.1,,22.37,1.82,1.9,,,41,,0.1,4.6,,1.23,400,1.05,0.007,,22.8,0.082,9.91,,,,,0.06,0.27,2.6,0.7,,58.7,,0.03,2.7,0.002,0.06,0.8,30,0.1,,81.5,
387.4293051,7277.337335,0.5,90,0.59,7.4,,,1082.3,,0.11,1.43,0.33,,10.3,11,,18.09,1.77,1.7,,,41,,0.08,5.2,,0.74,370,0.79,0.004,,21.6,0.075,9.31,,,,,0.05,0.25,2.2,0.5,,38.5,,0.03,2.7,0.003,0.05,0.7,27,0.1,,75.8,
384.0803641,7280.226458,0.5,103,0.93,7,,,305.8,,0.14,0.36,0.38,,10.2,16.5,,17.69,2.11,2.6,,,62,,0.09,6.5,,0.29,384,0.62,0.006,,21.3,0.069,10.56,,,,,0.04,0.14,2.7,0.6,,20.8,,0.02,2.9,0.002,0.09,0.8,34,0.1,,91,
381.0231982,7277.471989,0.5,60,0.46,6.5,,,464.7,,0.08,4.93,0.21,,7,8.6,,13.69,1.44,1.4,,,33,,0.07,4.5,,1.78,254,0.91,0.007,,14.9,0.058,7.04,,,,,0.09,0.22,1.9,0.5,,63.5,,0.02,2.1,0.004,0.05,0.6,21,0.1,,58.2,
381.2203099,7271.820733,0.5,104,0.76,8.4,,,411.7,,0.14,4.94,0.3,,10.2,13.9,,21.68,1.99,2.3,,,51,,0.12,5.6,,1.96,430,1,0.009,,22.9,0.07,10.92,,,,,0.1,0.15,3,0.7,,65.8,,0.03,3.2,0.003,0.07,0.7,30,0.1,,67.3,
380.6355884,7270.992311,0.5,56,0.55,6,,,310.4,,0.08,4.44,0.21,,7,9.6,,13.4,1.57,1.6,,,24,,0.07,4.4,,1.76,330,0.64,0.006,,15.7,0.05,7.25,,,,,0.08,0.16,2,0.4,,55,,0.03,2,0.005,0.06,0.5,24,0.1,,52.7,
375.9332956,7272.864087,0.5,78,0.69,6.5,,,254.8,,0.11,0.68,0.64,,11,11.6,,13.39,2.07,2,,,53,,0.08,5.5,,0.36,1141,0.65,0.006,,18.2,0.075,7.33,,,,,0.07,0.18,2.2,0.4,,20.5,,0.02,2.2,0.004,0.08,0.6,27,0.1,,97.6,
368.5586126,7276.232889,0.5,66,0.82,3.4,,,295,,0.1,0.27,0.18,,6.5,14.4,,13.17,1.15,2.2,,,47,,0.08,5.4,,0.23,85,0.35,0.005,,17.6,0.051,7.76,,,,,0.04,0.11,2.2,0.4,,15.8,,0.02,2.1,0.002,0.09,0.6,31,0.1,,79.1,
368.8630841,7276.68445,0.5,81,0.72,6.8,,,412.4,,0.11,0.95,0.24,,8.4,12.9,,14.64,1.77,2.1,,,46,,0.08,5.4,,0.54,202,0.51,0.005,,18.1,0.07,8.16,,,,,0.06,0.14,2.2,0.5,,24.8,,0.04,2.6,0.002,0.08,0.6,29,0.1,,76.9,
417.1478245,7251.348759,0.5,53,0.68,8.3,,,584.7,,0.13,1.45,0.42,,12,11.1,,21.78,2.04,2,,,33,,0.08,3.6,,0.79,326,2.53,0.006,,30.7,0.043,9.67,,,,,0.09,0.28,2.3,0.6,,43.9,,0.04,2.4,0.003,0.16,0.9,25,0.1,,91.2,
388.1014171,7232.059235,0.5,37,0.28,8.8,,,144,,0.13,12.2,0.05,,8.9,5,,13.48,1.31,0.8,,,13,,0.08,2.8,,7.09,406,2.09,0.01,,9,0.031,20.87,,,,,0.04,0.18,2,0.2,,58.3,,0.02,1.3,0.002,0.09,0.6,8,0.1,,19.6,
387.6430798,7233.202168,0.5,33,1.41,3.7,,,787.7,,0.22,0.3,0.02,,22,14.2,,24.65,3.2,4.4,,,16,,0.19,31.4,,0.83,243,0.42,0.002,,28.7,0.057,7.01,,,,,0.03,0.13,2.8,0.5,,19.5,,0.02,7.9,0.006,0.06,0.8,24,0.1,,44.1,
385.2260404,7234.718595,0.5,67,0.76,6.2,,,169.4,,0.27,0.27,0.16,,11.2,8.4,,27.97,2.46,2.1,,,16,,0.14,4.6,,0.33,1032,0.55,0.002,,12.7,0.043,14.58,,,,,0.03,0.22,3.3,0.2,,5.9,,0.02,2.5,0.003,0.09,0.7,13,0.1,,28.3,
388.6883822,7238.688636,0.5,45,0.56,7,,,93.2,,0.23,0.86,0.11,,25.4,5.9,,31.53,2.06,1.7,,,8,,0.15,5,,0.67,838,0.56,0.003,,21.7,0.024,12.5,,,,,0.05,0.26,2.9,0.1,,10.9,,0.02,2.5,0.004,0.08,0.8,11,0.1,,39.7,
388.4002925,7246.042847,0.5,41,0.15,8,,,41.1,,0.09,5.97,0.06,,7,2,,21.55,0.97,0.5,,,6,,0.07,2.4,,3.49,295,1.08,0.005,,5.3,0.015,8.48,,,,,0.03,0.2,1.3,0.1,,28.3,,0.02,1.2,0.002,0.07,0.6,5,0.1,,11.5,
387.0256043,7246.362036,0.5,70,0.28,5.5,,,43.3,,0.15,0.06,0.06,,13.6,2.9,,34.68,1.62,0.9,,,5,,0.12,2.7,,0.09,371,0.37,0.002,,9.1,0.018,8.05,,,,,0.04,0.3,2.2,0.1,,4.8,,0.02,1.9,0.002,0.07,0.8,6,0.1,,8.9,
377.9120424,7234.988851,0.5,17,0.07,8.3,,,19.9,,0.02,19.27,0.08,,1.3,2.1,,2.52,0.28,0.2,,,8,,0.02,2.4,,11.34,106,2.16,0.01,,2,0.024,7.47,,,,,0.02,0.1,0.7,0.1,,66.8,,0.03,0.5,0.001,0.14,0.6,4,0.1,,14.3,
377.6235805,7237.570215,0.5,44,0.67,5.5,,,121.8,,0.28,1.48,0.05,,11.3,10.1,,24.31,2.46,2,,,19,,0.18,3.8,,0.95,534,0.57,0.004,,15.2,0.027,15.21,,,,,0.03,0.26,3.2,0.3,,16.5,,0.02,3,0.008,0.1,0.7,16,0.1,,23.8,
379.9603213,7238.062022,0.5,42,0.58,5.2,,,132.3,,0.27,0.27,0.08,,13.1,7.9,,26.32,2.42,1.8,,,9,,0.13,3.4,,0.31,563,0.6,0.002,,13.4,0.027,12.87,,,,,0.02,0.25,3.2,0.4,,8.3,,0.02,2.7,0.004,0.07,0.8,12,0.1,,19.1,
378.6724729,7243.385205,0.5,35,0.4,6.4,,,63.4,,0.17,0.44,0.11,,8.2,4.5,,20.6,1.84,1.3,,,8,,0.12,5.7,,0.41,503,0.56,0.002,,9.7,0.025,8.09,,,,,0.03,0.28,2.4,0.2,,6.3,,0.02,2,0.004,0.07,0.7,10,0.1,,18.6,
374.3729994,7241.805735,0.5,52,0.44,5.8,,,113.7,,0.25,0.35,0.04,,11.8,6.5,,23.69,2.2,1.4,,,6,,0.15,2.3,,0.33,439,0.58,0.001,,11.8,0.021,10.01,,,,,0.06,0.26,2.6,0.4,,8.7,,0.02,2.2,0.005,0.08,0.7,11,0.1,,13.1,
374.7970099,7241.551228,0.5,48,0.43,6.8,,,88.4,,0.24,0.17,0.04,,13,5.7,,29.62,2.34,1.4,,,7,,0.14,2.4,,0.22,496,0.6,0.001,,12.8,0.021,8.47,,,,,0.04,0.26,2.7,0.2,,8,,0.02,2.2,0.003,0.08,0.7,10,0.1,,11.9,
375.7741268,7246.649302,0.5,53,1.12,7.5,,,92,,0.34,0.25,0.24,,28.5,8.2,,46.43,3.83,2.1,,,9,,0.13,4.5,,0.31,553,0.86,0.002,,32.7,0.022,20.68,,,,,0.06,0.28,4.6,0.3,,7.7,,0.02,2.4,0.002,0.07,1.1,15,0.1,,86.5,
374.5859727,7249.142121,0.5,74,0.71,8.7,,,86.2,,0.47,0.18,0.08,,22.9,7.8,,40.94,3.39,2.1,,,6,,0.14,3.4,,0.27,600,0.97,0.006,,24.7,0.018,34.5,,,,,0.1,0.38,3.7,0.3,,8.8,,0.02,2.4,0.002,0.08,0.7,14,0.1,,46.8,
374.7131334,7248.675652,0.5,52,0.84,6.4,,,85,,0.33,0.15,0.09,,20.9,8,,34.82,3.9,2.2,,,12,,0.17,6.5,,0.33,502,0.71,0.003,,19.5,0.022,19.52,,,,,0.1,0.29,3.9,0.3,,10.6,,0.02,2.7,0.004,0.08,0.8,17,0.1,,57,
378.977742,7248.826034,0.5,84,1.84,6,,,207.9,,0.32,0.82,3.64,,429.1,9.2,,46.32,2.9,2.9,,,11,,0.17,7.8,,0.67,10001,1.02,0.005,,317.6,0.021,22.8,,,,,0.09,0.23,4.1,1,,16,,0.03,2.8,0.003,0.08,1.3,15,0.1,,573,
374.0885832,7251.408493,0.5,60,0.42,9,,,218.5,,0.26,3.81,0.1,,15.9,4.3,,31.03,2.48,1.3,,,5,,0.16,5,,2.17,633,0.78,0.004,,18.2,0.028,21.67,,,,,0.14,0.41,3.7,0.3,,19,,0.02,2.1,0.004,0.08,0.6,12,0.1,,23.4,
376.6673879,7253.095117,0.5,16,0.09,7.8,,,48.5,,0.03,18.81,0.07,,1.8,2.4,,4.5,0.32,0.3,,,10,,0.02,2,,10.44,115,1.71,0.009,,3.8,0.015,7.61,,,,,0.02,0.11,0.7,0.2,,62.4,,0.03,0.5,0.002,0.11,0.7,5,0.1,,13.8,
369.5921406,7242.470114,0.5,47,0.43,6,,,86.6,,0.19,0.13,0.06,,10.6,5.9,,24.83,1.66,1.4,,,8,,0.15,2.5,,0.2,527,0.45,0.002,,10.5,0.022,6.48,,,,,0.05,0.23,2,0.3,,6.1,,0.02,1.8,0.005,0.08,0.8,9,0.1,,12.6,
369.7298223,7242.505967,0.5,66,0.58,6.9,,,122.1,,0.2,0.05,0.08,,17.1,7.6,,27.76,2.96,1.8,,,11,,0.17,2.5,,0.19,1005,0.53,0.002,,13.9,0.021,7.68,,,,,0.09,0.25,2.4,0.4,,5.7,,0.02,2.1,0.006,0.1,0.8,12,0.1,,14.7,
369.9671123,7244.683635,0.5,27,0.29,4.4,,,89.2,,0.14,0.04,0.11,,6.5,3.6,,17.36,1.59,1,,,9,,0.1,3.2,,0.11,537,0.35,0.002,,7.8,0.019,6.72,,,,,0.02,0.19,1.9,0.2,,4.9,,0.02,1.8,0.003,0.06,0.7,7,0.1,,18.3,
366.6094747,7243.090009,0.5,43,0.39,5.8,,,97.2,,0.18,0.07,0.03,,15.1,4.6,,26.87,1.44,1.2,,,6,,0.14,2.5,,0.14,598,0.44,0.002,,13.6,0.019,5.68,,,,,0.04,0.19,2,0.3,,7.4,,0.02,2,0.003,0.07,0.9,8,0.1,,10,
366.077952,7243.358564,0.5,47,0.6,7.7,,,106.3,,0.23,0.15,0.05,,11.1,6.7,,30.83,2.13,1.9,,,8,,0.16,4.8,,0.33,604,0.51,0.002,,12.4,0.025,8.92,,,,,0.04,0.26,3,0.2,,6.6,,0.02,2.2,0.004,0.08,0.7,12,0.1,,15.4,
360.7822431,7241.451806,0.5,67,0.96,12.2,,,145.2,,0.29,1.26,0.08,,13.9,10.5,,36.71,2.65,3.3,,,10,,0.21,11.2,,1.35,672,0.73,0.004,,17.7,0.037,12.01,,,,,0.04,0.37,4.4,0.3,,9.6,,0.02,2.8,0.01,0.09,0.8,21,0.1,,28.8,
368.9187884,7246.455362,0.5,45,0.37,7.4,,,131.3,,0.21,0.32,0.09,,11.9,4.7,,24.63,1.9,1.3,,,7,,0.15,3.9,,0.32,436,0.52,0.003,,11.4,0.021,10.43,,,,,0.06,0.27,2.5,0.3,,8.4,,0.02,2.2,0.004,0.07,0.9,10,0.1,,35.6,
367.4192871,7248.274678,0.5,38,0.35,5,,,114.1,,0.15,0.09,0.03,,6.8,5,,21.37,1.37,1.2,,,10,,0.11,2.2,,0.16,264,0.4,0.002,,7.9,0.018,5.77,,,,,0.03,0.2,1.8,0.3,,6.3,,0.02,1.8,0.005,0.07,0.6,8,0.1,,10.1,
365.3980193,7247.222887,0.5,33,0.55,6.7,,,202.6,,0.22,0.15,0.03,,9.9,8.8,,24.92,1.82,2,,,8,,0.17,2,,0.3,380,0.34,0.002,,13.2,0.026,6.81,,,,,0.03,0.24,2.4,0.5,,10,,0.02,3,0.01,0.11,0.8,13,0.1,,16,
362.2365886,7247.506873,0.5,62,0.71,8,,,171.8,,0.28,0.16,0.08,,19.3,7.4,,35.48,2.38,2.1,,,15,,0.16,4.9,,0.32,839,0.57,0.002,,18,0.028,10.94,,,,,0.03,0.37,3.3,0.4,,7.4,,0.02,2.4,0.005,0.09,1.1,14,0.1,,20.7,
