DHID,FROM,TO,x,y,z,startx,starty,startz,endx,endy,endz,CU,ELEM_A,ELEM_B,ELEM_C,ELEM_D,DENSITY,GEOCODE
DDH-0034,170,175,859.2771259,12221.24919,1045.818757,859.2184717,12221.51374,1048.304028,859.3358398,12220.98414,1043.333541,5.959917,,0,218.9146,0.58936,4.2975,OR3
DDH-0034,175,180,859.3946134,12220.71858,1040.84838,859.3358398,12220.98414,1043.333541,859.4534467,12220.45251,1038.363275,4.75264,,0,173.3975,0.7224,4.4162,OR3
DDH-0034,180,185,859.5123396,12220.18594,1035.878225,859.4534467,12220.45251,1038.363275,859.5712922,12219.91887,1033.393231,3.64214,,0,96.295,0.49725,4.356,OR3
DDH-0034,185,190,859.6303045,12219.65129,1030.908293,859.5712922,12219.91887,1033.393231,859.6893765,12219.3832,1028.42341,4.47876,1.08575,20.0796,154.1,2.298,4.20075,OR3
DDH-0034,190,195,859.7485081,12219.11462,1025.938584,859.6893765,12219.3832,1028.42341,859.8076994,12218.84552,1023.453813,6.9761568,0.736942,27.824772,354.51914,2.8601475,4.267534,OR3
DDH-0034,195,200,859.8669504,12218.57592,1020.969099,859.8076994,12218.84552,1023.453813,859.926261,12218.30582,1018.48444,4.6179622,0.5929472141,19.93946,131.36294,1.411437681,3.710194,OR3
DDH-0034,200,205,859.9856313,12218.03521,1015.999839,859.926261,12218.30582,1018.48444,860.0450613,12217.7641,1013.515293,,,,,,,C
DDH-0034,205,210,860.1045509,12217.49248,1011.030805,860.0450613,12217.7641,1013.515293,860.1641002,12217.22036,1008.546372,,,,,,,C
DDH-0034,210,215,860.2237091,12216.94773,1006.061997,860.1641002,12217.22036,1008.546372,860.2833777,12216.6746,1003.577679,,,,,,,C
DDH-0034,215,220,860.3431059,12216.40096,1001.093417,860.2833777,12216.6746,1003.577679,860.4028937,12216.12682,998.6092128,,,,,,,D
DDH-0034,220,225,860.4627412,12215.85217,996.1250656,860.4028937,12216.12682,998.6092128,860.5226484,12215.57702,993.6409757,,,,,,,C
DDH-0034,225,230,860.5826151,12215.30136,991.1569432,860.5226484,12215.57702,993.6409757,860.6426415,12215.0252,988.6729682,,,,,,,C
DDH-0034,230,235,860.7027276,12214.74853,986.1890508,860.6426415,12215.0252,988.6729682,860.7628732,12214.47136,983.7051911,,,,,,,C
DDH-0034,235,240,860.8230785,12214.19369,981.2213893,860.7628732,12214.47136,983.7051911,860.8833434,12213.91551,978.7376453,,,,,,,C
DDH-0034,240,245,860.943668,12213.63682,976.2539594,860.8833434,12213.91551,978.7376453,861.0040521,12213.35763,973.7703316,,,,,,,C
DDH-0034,245,250,861.0644959,12213.07794,971.286762,861.0040521,12213.35763,973.7703316,861.1249993,12212.79774,968.8032508,,,,,,,C
DDH-0034,250,255,861.1855324,12212.51729,966.3197688,861.1249993,12212.79774,968.8032508,861.2460656,12212.23684,963.8362868,,,,,,,C
DDH-0034,255,260,861.3065988,12211.95639,961.3528047,861.2460656,12212.23684,963.8362868,861.367132,12211.67594,958.8693227,,,,,,,C
DDH-0034,260,265,861.4276652,12211.39549,956.3858407,861.367132,12211.67594,958.8693227,861.4881984,12211.11503,953.9023587,,,,,,,C
DDH-0034,265,270,861.5487316,12210.83458,951.4188766,861.4881984,12211.11503,953.9023587,861.6092647,12210.55413,948.9353946,,,,,,,C
DDH-0034,270,275,861.6697979,12210.27368,946.4519126,861.6092647,12210.55413,948.9353946,861.7303311,12209.99323,943.9684305,,,,,,,C
DDH-0034,275,280,861.7908643,12209.71278,941.4849485,861.7303311,12209.99323,943.9684305,861.8513975,12209.43233,939.0014665,,,,,,,C
DDH-0034,280,285,861.9119307,12209.15188,936.5179845,861.8513975,12209.43233,939.0014665,861.9724638,12208.87143,934.0345024,,,,,,,C
DDH-0034,285,288.15,862.0105998,12208.69474,932.4699088,861.9724638,12208.87143,934.0345024,862.0487357,12208.51806,930.9053151,,,,,,,C
DDH-0035,0,5,822.0176801,12245.34375,1209.041421,822.04,12243.728,1210.949,821.9958735,12246.95736,1207.132027,,,,,,,
DDH-0035,5,10,821.9745802,12248.56883,1205.220821,821.9958735,12246.95736,1207.132027,821.9538002,12250.17816,1203.307804,,,,,,,
DDH-0035,10,15,821.9335335,12251.78534,1201.392981,821.9538002,12250.17816,1203.307804,821.9137802,12253.39038,1199.476352,,,,,,,
DDH-0035,15,20,821.8945402,12254.99327,1197.557921,821.9137802,12253.39038,1199.476352,821.8758137,12256.594,1195.63769,,,,,,,
DDH-0035,20,25,821.8576007,12258.19259,1193.715662,821.8758137,12256.594,1195.63769,821.839901,12259.78902,1191.791839,,,,,,,
DDH-0035,25,30,821.8227149,12261.38329,1189.866223,821.839901,12259.78902,1191.791839,821.8060423,12262.97541,1187.938817,,,,,,,C
DDH-0035,30,35,821.7898832,12264.56536,1186.009624,821.8060423,12262.97541,1187.938817,821.7742377,12266.15315,1184.078646,,,,,,,C
DDH-0035,35,40,821.7591057,12267.73878,1182.145886,821.7742377,12266.15315,1184.078646,821.7444874,12269.32224,1180.211346,,,,,,,C
DDH-0035,40,45,821.7300986,12270.90475,1178.276029,821.7444874,12269.32224,1180.211346,821.7156554,12272.48753,1176.340936,,,,,,,C
DDH-0035,45,50,821.7011578,12274.07059,1174.406068,821.7156554,12272.48753,1176.340936,821.6866058,12275.65392,1172.471424,,,,,,,C
DDH-0035,50,55,821.6719993,12277.23753,1170.537005,821.6866058,12275.65392,1172.471424,821.6573385,12278.82141,1168.60281,,,,,,,C
DDH-0035,55,60,821.6426232,12280.40556,1166.66884,821.6573385,12278.82141,1168.60281,821.6278535,12281.98999,1164.735095,,,,,,,C
DDH-0035,60,65,821.6130294,12283.57469,1162.801574,821.6278535,12281.98999,1164.735095,821.5981509,12285.15967,1160.868279,,,,,,,C
DDH-0035,65,70,821.583218,12286.74492,1158.935208,821.5981509,12285.15967,1160.868279,821.5682306,12288.33044,1157.002361,,,,,,,C
DDH-0035,70,75,821.5531889,12289.91623,1155.06974,821.5682306,12288.33044,1157.002361,821.5380927,12291.5023,1153.137344,3.741854667,1.08599,122.6993533,1023.563533,3.301826667,4.022753333,OR2
DDH-0035,75,80,821.5229421,12293.08865,1151.205172,821.5380927,12291.5023,1153.137344,821.5077371,12294.67526,1149.273226,3.50944,3.455,107.4384,2006.7125,7.7414,4.388,OR1
DDH-0035,80,85,821.4940431,12296.26436,1147.343305,821.5077371,12294.67526,1149.273226,821.4834254,12297.85812,1145.41722,4.9627,,0,593.358,4.7536,4.143,OR1
DDH-0035,85,90,821.4758841,12299.45654,1143.494985,821.4834254,12297.85812,1145.41722,821.4714193,12301.05961,1141.576614,2.690913,,0,2142.93546,5.918616,3.9783325,OR1
DDH-0035,90,95,821.470031,12302.66731,1139.662121,821.4714193,12301.05961,1141.576614,821.4717192,12304.27964,1137.751521,2.220375,,0,9879.396,6.5812,4.728,OR2
DDH-0035,95,100,821.476484,12305.89658,1135.844827,821.4717192,12304.27964,1137.751521,821.4843252,12307.51812,1133.942053,2.620568,,0,2545.83,9.622588235,4.22664,OR2
DDH-0035,100,105,821.4952429,12309.14424,1132.043214,821.4843252,12307.51812,1133.942053,821.5092369,12310.77494,1130.148323,1.7184612,,0,581.81664,7.935572,3.9975,OR2
DDH-0035,105,110,821.5263071,12312.41021,1128.257394,821.5092369,12310.77494,1130.148323,821.5464535,12314.05003,1126.370442,0.9559072,,0,78.60792,3.540398,4.374542,OR2
DDH-0035,110,115,821.5696758,12315.69438,1124.487479,821.5464535,12314.05003,1126.370442,821.5959739,12317.34327,1122.608521,0.122646,,0,44.7875,0.1838,4.0187,N
DDH-0035,115,120,821.6253477,12318.99667,1120.73358,821.5959739,12317.34327,1122.608521,821.6577967,12320.65457,1118.862671,0.120764,,0,36.11475,0.0112,3.65102,N
DDH-0035,120,125,821.693321,12322.31697,1116.995807,821.6577967,12320.65457,1118.862671,821.7319201,12323.98384,1115.133003,1.8454,,0,34.658,0.012,3.6624,N
DDH-0035,125,130,821.7735938,12325.65518,1113.274271,821.7319201,12323.98384,1115.133003,821.8183419,12327.33097,1111.419626,0.647875,,0,30.824,0.0618,3.450333333,N
DDH-0035,130,135,821.8646269,12329.00899,1109.567028,821.8183419,12327.33097,1111.419626,821.910912,12330.687,1107.71443,0.054925,,0,38.49,0.047,,N
DDH-0035,135,139.74,821.9547902,12332.27776,1105.958168,821.910912,12330.687,1107.71443,821.9986685,12333.86852,1104.201905,0.6070527426,,0,38.5135865,0.011092827,,N
DDH-0036,0,5,983.4046395,12125.90284,1301.921566,983.408,12124.114,1303.668,983.4008069,12127.68908,1300.172468,,,,,,,B
DDH-0036,5,10,983.3965022,12129.47271,1298.420711,983.4008069,12127.68908,1300.172468,983.3917253,12131.25372,1296.666298,,,,,,,B
DDH-0036,10,15,983.3864763,12133.03212,1294.909233,983.3917253,12131.25372,1296.666298,983.3807553,12134.80789,1293.149521,,,,,,,B
DDH-0036,15,20,983.3745621,12136.58104,1291.387165,983.3807553,12134.80789,1293.149521,983.3678968,12138.35156,1289.622169,,,,,,,B
DDH-0036,20,25,983.3607595,12140.11945,1287.854538,983.3678968,12138.35156,1289.622169,983.3531502,12141.8847,1286.084275,,,,,,,B
DDH-0036,25,30,983.3450688,12143.64731,1284.311383,983.3531502,12141.8847,1286.084275,983.3365155,12145.40727,1282.535869,,,,,,,B
DDH-0036,30,35,983.3274901,12147.16459,1280.757734,983.3365155,12145.40727,1282.535869,983.3179927,12148.91925,1278.976984,,,,,,,B
DDH-0036,35,40,983.3080235,12150.67125,1277.193622,983.3179927,12148.91925,1278.976984,983.2975823,12152.4206,1275.407652,,,,,,,B
DDH-0036,40,45,983.2866691,12154.16728,1273.619078,983.2975823,12152.4206,1275.407652,983.2752842,12155.91129,1271.827905,,,,,,,B
DDH-0036,45,50,983.2634273,12157.65262,1270.034136,983.2752842,12155.91129,1271.827905,983.2510987,12159.39128,1268.237776,,,,,,,B
DDH-0036,50,55,983.2382982,12161.12726,1266.438828,983.2510987,12159.39128,1268.237776,983.225026,12162.86055,1264.637297,,,,,,,D
DDH-0036,55,60,983.211282,12164.59116,1262.833186,983.225026,12162.86055,1264.637297,983.1970664,12166.31907,1261.0265,,,,,,,D
DDH-0036,60,65,983.182379,12168.04429,1259.217243,983.1970664,12166.31907,1261.0265,983.1672201,12169.7668,1257.405419,,,,,,,D
DDH-0036,65,70,983.1515895,12171.48662,1255.591032,983.1672201,12169.7668,1257.405419,983.1354873,12173.20372,1253.774085,,,,,,,D
DDH-0036,70,75,983.1189136,12174.91811,1251.954584,983.1354873,12173.20372,1253.774085,983.1018685,12176.62979,1250.132532,,,,,,,D
DDH-0036,75,80,983.0843518,12178.33874,1248.307933,983.1018685,12176.62979,1250.132532,983.0663637,12180.04498,1246.480792,,,,,,,B
DDH-0036,80,85,983.0479043,12181.74848,1244.651113,983.0663637,12180.04498,1246.480792,983.0289735,12183.44926,1242.818899,,,,,,,B
DDH-0036,85,90,983.0095714,12185.1473,1240.984155,983.0289735,12183.44926,1242.818899,982.9896981,12186.8426,1239.146885,,,,,,,B
DDH-0036,90,95,982.9693536,12188.53515,1237.307093,982.9896981,12186.8426,1239.146885,982.9485379,12190.22496,1235.464784,,,,,,,B
DDH-0036,95,100,982.9272511,12191.91203,1233.61996,982.9485379,12190.22496,1235.464784,982.9054932,12193.59633,1231.772628,,,,,,,B
DDH-0036,100,105,982.8832643,12195.27788,1229.92279,982.9054932,12193.59633,1231.772628,982.8605645,12196.95667,1228.070452,,,,,,,B
DDH-0036,105,110,982.8373937,12198.63269,1226.215616,982.8605645,12196.95667,1228.070452,982.8137521,12200.30594,1224.358288,,,,,,,B
DDH-0036,110,115,982.7896396,12201.97642,1222.498471,982.8137521,12200.30594,1224.358288,982.7650564,12203.64412,1220.63617,,,,,,,B
DDH-0036,115,120,982.7400026,12205.30904,1218.771389,982.7650564,12203.64412,1220.63617,982.714478,12206.97118,1216.904132,,,,,,,D
DDH-0036,120,125,982.6885197,12208.63055,1215.034422,982.714478,12206.97118,1216.904132,982.6625419,12210.28738,1213.162466,,,,,,,D
DDH-0036,125,130,982.6366609,12211.94175,1211.288325,982.6625419,12210.28738,1213.162466,982.6108769,12213.59364,1209.412002,,,,,,,D
DDH-0036,130,135,982.5851897,12215.24306,1207.533502,982.6108769,12213.59364,1209.412002,982.5595994,12216.89,1205.652826,,,,,,,D
DDH-0036,135,140,982.5341062,12218.53445,1203.769978,982.5595994,12216.89,1205.652826,982.50871,12220.17642,1201.884962,,,,,,,D
DDH-0036,140,145,982.4834109,12221.81591,1199.997781,982.50871,12220.17642,1201.884962,982.4582089,12223.4529,1198.108437,,,,,,,D
DDH-0036,145,150,982.4331041,12225.0874,1196.216935,982.4582089,12223.4529,1198.108437,982.4080964,12226.7194,1194.323278,,,,,,,D
DDH-0036,150,155,982.3831861,12228.34891,1192.427469,982.4080964,12226.7194,1194.323278,982.3583731,12229.97591,1190.529511,,,,,,,D
DDH-0036,155,160,982.3336574,12231.60041,1188.629407,982.3583731,12229.97591,1190.529511,982.3090391,12233.2224,1186.727161,,,,,,,D
DDH-0036,160,165,982.2845182,12234.84188,1184.822777,982.3090391,12233.2224,1186.727161,982.2600948,12236.45885,1182.916257,,,,,,,D
DDH-0036,165,170,982.2357689,12238.0733,1181.007605,982.2600948,12236.45885,1182.916257,982.2115406,12239.68523,1179.096824,,,,,,,D
DDH-0036,170,175,982.1874098,12241.29464,1177.183917,982.2115406,12239.68523,1179.096824,982.1633767,12242.90153,1175.268888,,,,,,,D
DDH-0036,175,180,982.1394413,12244.50589,1173.35174,982.1633767,12242.90153,1175.268888,982.1156037,12246.10772,1171.432477,,,,,,,D
DDH-0036,180,185,982.0918638,12247.70702,1169.511102,982.1156037,12246.10772,1171.432477,982.0682217,12249.30378,1167.587618,,,,,,,B
DDH-0036,185,190,982.0446774,12250.898,1165.662028,982.0682217,12249.30378,1167.587618,982.0212311,12252.48968,1163.734336,,,,,,,B
DDH-0036,190,195,981.9978827,12254.07882,1161.804545,982.0212311,12252.48968,1163.734336,981.9746322,12255.66542,1159.872659,,,,,,,B
DDH-0036,195,200,981.9514798,12257.24946,1157.938681,981.9746322,12255.66542,1159.872659,981.9284254,12258.83095,1156.002614,,,,,,,B
DDH-0036,200,205,981.9054691,12260.40989,1154.064462,981.9284254,12258.83095,1156.002614,981.8826097,12261.9863,1152.124255,,,,,,,B
DDH-0036,205,210,981.859785,12263.5618,1150.183313,981.8826097,12261.9863,1152.124255,981.8369602,12265.13731,1148.242372,,,,,,,B
DDH-0036,210,215,981.8141354,12266.71282,1146.301431,981.8369602,12265.13731,1148.242372,981.7913106,12268.28833,1144.360489,,,,,,,B
DDH-0036,215,220,981.7684859,12269.86384,1142.419548,981.7913106,12268.28833,1144.360489,981.7456611,12271.43934,1140.478607,,,,,,,B
DDH-0036,220,225,981.7228363,12273.01485,1138.537665,981.7456611,12271.43934,1140.478607,981.7000115,12274.59036,1136.596724,,,,,,,B
DDH-0036,225,230,981.6771868,12276.16587,1134.655783,981.7000115,12274.59036,1136.596724,981.654362,12277.74138,1132.714842,,,,,,,B
DDH-0036,230,235,981.6315372,12279.31689,1130.7739,981.654362,12277.74138,1132.714842,981.6087124,12280.89239,1128.832959,,,,,,,B
DDH-0036,235,240,981.5858877,12282.4679,1126.892018,981.6087124,12280.89239,1128.832959,981.5630629,12284.04341,1124.951076,,,,,,,B
DDH-0036,240,245,981.5402381,12285.61892,1123.010135,981.5630629,12284.04341,1124.951076,981.5174133,12287.19443,1121.069194,14.1608,3.728,224.98,1693.14,1.134,3.992,B
DDH-0036,245,250,981.4945886,12288.76993,1119.128252,981.5174133,12287.19443,1121.069194,981.4717638,12290.34544,1117.187311,4.369762,2.174796,153.926696,987.4357,2.98381,3.954114,OR1
DDH-0036,250,255,981.448939,12291.92095,1115.24637,981.4717638,12290.34544,1117.187311,981.4261143,12293.49646,1113.305429,4.1041868,3.434386,154.459684,1344.00738,6.945326,4.10811,OR1
DDH-0036,255,260,981.4032895,12295.07197,1111.364487,981.4261143,12293.49646,1113.305429,981.3804647,12296.64748,1109.423546,3.7552308,3.660354,296.559982,2463.28712,7.82252,4.025680899,OR1
DDH-0036,260,265,981.3576399,12298.22298,1107.482605,981.3804647,12296.64748,1109.423546,981.3348152,12299.79849,1105.541663,1.6574652,6.177948,312.84054,5814.56608,9.04556,3.737099567,OR2
DDH-0036,265,270,981.3119904,12301.374,1103.600722,981.3348152,12299.79849,1105.541663,981.2891656,12302.94951,1101.659781,1.9916564,2.905769231,117.267912,2666.59892,6.691804,4.150256,OR2
DDH-0036,270,275,981.2663408,12304.52502,1099.718839,981.2891656,12302.94951,1101.659781,981.2435161,12306.10052,1097.777898,2.4099,2.51525,47.6828,750.998,6.2348,4.2388,OR2
DDH-0036,275,280,981.2206913,12307.67603,1095.836957,981.2435161,12306.10052,1097.777898,981.1978665,12309.25154,1093.896015,2.717405,2.25618,51.6269,300.7192,4.26644,4.1994875,OR2
DDH-0036,280,285,981.1750417,12310.82705,1091.955074,981.1978665,12309.25154,1093.896015,981.152217,12312.40256,1090.014133,1.293488,1.87384,47.76886957,744.2676,3.90768,4.14488,OR2
DDH-0036,285,290,981.1293922,12313.97806,1088.073192,981.152217,12312.40256,1090.014133,981.1065674,12315.55357,1086.13225,1.459525,1.73925,32.2642,720.098,2.2406,4.1448,OR2
DDH-0036,290,295,981.0837426,12317.12908,1084.191309,981.1065674,12315.55357,1086.13225,981.0609179,12318.70459,1082.250368,2.104665,1.440414,51.803584,684.87114,2.532726,4.090364,OR3
DDH-0036,295,300,981.0380931,12320.2801,1080.309426,981.0609179,12318.70459,1082.250368,981.0152683,12321.85561,1078.368485,4.0631208,0.78253125,55.091784,1344.0337,1.413396,4.296512,OR5
DDH-0036,300,305,980.9924435,12323.43111,1076.427544,981.0152683,12321.85561,1078.368485,980.9696188,12325.00662,1074.486602,2.3561402,0.526412,25.250898,52.57034,0.65615,4.010298,OR5
DDH-0036,305,310,980.946794,12326.58213,1072.545661,980.9696188,12325.00662,1074.486602,980.9239692,12328.15764,1070.60472,1.512292,0.09086,2.46705,21.7544,0.01839,3.24774,N
DDH-0036,310,311.54,980.9169392,12328.64289,1070.00691,980.9239692,12328.15764,1070.60472,980.9099092,12329.12815,1069.4091,0.1726,0.061,1.201,19.24,0.038,3.016,N
DDH-0037,0,5,742.5094846,12194.93257,1159.386668,742.544,12192.726,1158.212,742.4752884,12197.13769,1160.564082,,,,,,,D
DDH-0037,5,10,742.4414116,12199.34134,1161.744242,742.4752884,12197.13769,1160.564082,742.4078542,12201.54352,1162.927145,,,,,,,D
DDH-0037,10,15,742.3746162,12203.74423,1164.112789,742.4078542,12201.54352,1162.927145,742.3416977,12205.94347,1165.301173,,,,,,,D
DDH-0037,15,20,742.3090988,12208.14124,1166.492295,742.3416977,12205.94347,1165.301173,742.2768195,12210.33752,1167.686152,,,,,,,D
DDH-0037,20,25,742.2448598,12212.53232,1168.882743,742.2768195,12210.33752,1167.686152,742.2132198,12214.72564,1170.082067,,,,,,,D
DDH-0037,25,30,742.1818996,12216.91746,1171.28412,742.2132198,12214.72564,1170.082067,742.1508992,12219.10779,1172.488902,,,,,,,D
DDH-0037,30,35,742.1202186,12221.29662,1173.69641,742.1508992,12219.10779,1172.488902,742.0898579,12223.48395,1174.906643,,,,,,,D
DDH-0037,35,40,742.0598172,12225.66977,1176.119599,742.0898579,12223.48395,1174.906643,742.0300965,12227.85409,1177.335275,,,,,,,D
DDH-0037,40,45,742.0006957,12230.0369,1178.55367,742.0300965,12227.85409,1177.335275,741.9716151,12232.21819,1179.774782,,,,,,,D
DDH-0037,45,50,741.9428546,12234.39797,1180.998609,741.9716151,12232.21819,1179.774782,741.9144143,12236.57622,1182.225149,,,,,,,D
DDH-0037,50,55,741.8862942,12238.75295,1183.454401,741.9144143,12236.57622,1182.225149,741.8584943,12240.92815,1184.686361,,,,,,,D
DDH-0037,55,60,741.8310148,12243.10182,1185.921029,741.8584943,12240.92815,1184.686361,741.8038556,12245.27396,1187.158403,,,,,,,D
DDH-0037,60,65,741.7770168,12247.44455,1188.398479,741.8038556,12245.27396,1187.158403,741.7504984,12249.61361,1189.641258,,,,,,,D
DDH-0037,65,70,741.7243005,12251.78112,1190.886736,741.7504984,12249.61361,1189.641258,741.6984231,12253.94708,1192.134911,,,,,,,D
DDH-0037,70,75,741.6728663,12256.11149,1193.385783,741.6984231,12253.94708,1192.134911,741.6476301,12258.27434,1194.639348,,,,,,,C
DDH-0037,75,80,741.6239261,12260.43623,1195.894602,741.6476301,12258.27434,1194.639348,741.611097,12262.60172,1197.143798,,,,,,,C
DDH-0037,80,85,741.6111058,12264.77168,1198.385265,741.611097,12262.60172,1197.143798,741.6239526,12266.94603,1199.618954,,,,,,,D
DDH-0037,85,90,741.6496368,12269.1247,1200.844818,741.6239526,12266.94603,1199.618954,741.6881575,12271.30759,1202.062808,,,,,,,D
DDH-0037,90,95,741.7395131,12273.49461,1203.272877,741.6881575,12271.30759,1202.062808,741.8037016,12275.68569,1204.474977,,,,,,,D
DDH-0037,95,100,741.8807205,12277.88073,1205.669061,741.8037016,12275.68569,1204.474977,741.9705668,12280.07965,1206.855083,5.669946667,0.9234,60.57467811,230.9048498,0.4679901478,3.483871245,D
DDH-0037,100,105,742.073237,12282.28237,1208.032996,741.9705668,12280.07965,1206.855083,742.188727,12284.48879,1209.202754,2.89785,1.413613333,91.027256,838.48254,3.098828042,4.08593,OR1
DDH-0037,105,110,742.3170323,12286.69884,1210.364311,742.188727,12284.48879,1209.202754,742.458148,12288.91242,1211.517622,2.439976,1.599294118,158.54482,1870.0316,1.76864,3.36882,B
DDH-0037,110,115,742.6120591,12291.12945,1212.662635,742.458148,12288.91242,1211.517622,742.772432,12293.35235,1213.795318,4.1808078,3.358461538,408.79904,3148.9661,7.581364,4.70061,OR1
DDH-0037,115,120,742.9338437,12295.58316,1214.912204,742.772432,12293.35235,1213.795318,743.0962861,12297.82175,1216.013236,4.723329032,2.791116,152.841266,1151.52946,8.811212,4.245456,OR1
DDH-0037,120,125,743.2597511,12300.06803,1217.098359,743.0962861,12297.82175,1216.013236,743.4242306,12302.32187,1218.16752,6.17018,1.27625,88.1902,260.0175,5.0165,4.1865,OR2
